	Unnamed: 0.1	PhraseId	SentenceId	Phrase	Sentiment
3845	11867	145795.0	7925	start satisfi kid flck becom increasingli implaus race contriv plot point	1.0
3846	11875	67294.0	3415	conrad l hall cinematographi like nomin oscar next year	4.0
3847	11879	65595.0	3324	banal virul unpleas excus romant comedi	0.0
3848	11880	75878.0	3893	plummer steal show without resort camp nichola wound wound uncl ralph	3.0
3849	11889	104540.0	5518	crummi	0.5
3850	11909	149426.0	8133	not without cheesi fun factor	3.0
3851	11923	128849.0	6931	brilliant absurd collect vignett in idiosyncrat way sum up strang horror life in new millennium	3.5
3852	11925	134235.0	7244	like splendid meal red dragon satisfi ripe recip inspir ingredi certifi cuisin palat present	4.0
3853	11947	137721.0	7454	guy ha wait three year breathless anticip new hal hartley movi pore over no thing big letdown	0.0
3854	11966	33613.0	1577	film unfold mount tension expert thriller tragedi beneath gradual reveal	3.0
3855	11976	61334.0	3100	also show deepli felt emot draw peopl togeth across wall might otherwis separ	3.0
3856	11990	14174.0	611	raw actionpack experi ringsid seat toughman contest	3.0
3857	11995	137036.0	7413	intim spectacular et carri less wow factor funni move yarn hold up well two decad	4.0
3858	12029	64371.0	3259	unfold in lowkey organ way encourag accept life go flow	3.0
3859	12033	58054.0	2925	problem needlessli poor qualiti archiv print film footag	0.0
3860	12061	98851.0	5185	director hi fake backdrop state pace never settl consist tone	0.0
3861	12064	155987.0	8540	either go thi claustrophob concept not	2.0
3862	12076	54926.0	2735	realli dumb occasion realli funni	2.5
3863	12077	91993.0	4787	defi logic law physic almost anyon willing believ in	2.0
3864	12085	65186.0	3299	hi work actor particularli impress	4.0
3865	12097	52283.0	2585	lesson in prehistor hilar	3.0
3866	12110	112904.0	5996	one allstar reunion fan gosford park come assum anoth day brit cinema	2.0
3867	12117	102620.0	5404	one incoher featur in recent memori	0.0
3868	12129	113096.0	6006	pictur doe nt know comedi	2.0
3869	12210	124393.0	6682	also built faulti premis one follow melodrama silli	0.5
3870	12231	138954.0	7532	few energet stunt sequenc briefli enliven film wheez terrorist subplot ha nt stamina 100minut run time protagonist bohemian boorish mar spirit good clean fun	1.5
3871	12249	53982.0	2681	gag script mix bag	1.0
3872	12261	73536.0	3759	wo nt exactli know happen bliss exhaust	2.5
3873	12265	97868.0	5125	mani parent teen lrb preteen rrb kid could bond watch walk rememb	4.0
3874	12269	75636.0	3878	becaus intellig level charact must low veri low veri veri low masquerad work	0.0
3875	12279	89069.0	4630	plain bore	1.75
3876	12282	3591.0	134	hard say might enjoy thi tolstoy groupi out	1.0
3877	12296	6667.0	266	preachi parabl styliz touch john woo bullet ballet	1.5
3878	12306	127993.0	6885	drive right without notic anyth special save few comic turn intend otherwis	1.3333333333333333
3879	12307	33580.0	1575	still terribl	0.0
3880	12312	32688.0	1532	filmmak point	1.75
3881	12317	38081.0	1811	hard press think film cloyingli sappi evelyn thi year	1.5
3882	12323	154258.0	8429	veri charm funni movi	4.0
3883	12336	54776.0	2728	zhuangzhuang creat delic balanc style text subtext simpl precis anyth discord would toppl balanc odd noth doe	3.0
3884	12357	94294.0	4921	dens exhilar documentari	3.0
3885	12363	135885.0	7339	excruciatingli unfunni piti unromant	0.5
3886	12364	88469.0	4598	though not veri well shot compos edit score too insist dialogu frequent overwrought crude liter film shatter in wave	1.0
3887	12385	91823.0	4779	feel good feel sad feel piss in end feel aliv	4.0
3888	12404	115851.0	6174	yawnprovok littl farm melodrama	0.0
3889	12407	2218.0	84	invent fun intoxicatingli sexi violent selfindulg madden	3.0
3890	12432	55116.0	2748	good perform keep total rehash	3.0
3891	12447	28133.0	1293	setup air leak out movi flatten momentum hour go	2.0
3892	12450	120740.0	6460	slap not funni	0.5
3893	12467	153756.0	8399	lrb hayn rrb homag film heaven allow imit life	3.0
3894	12470	80176.0	4131	not much work entertain uniqu wellcraft psycholog studi grief	3.0
3895	12491	36787.0	1743	problem neither origin present in convinc way	0.5
3896	12507	148978.0	8106	art demand live view	3.0
3897	12513	93041.0	4848	even made origin releas date last fall	1.0
3898	12521	1966.0	73	lrb rrb absorb documentari	3.0
3899	12534	97133.0	5078	hate becaus lousi	0.0
3900	12546	144794.0	7860	run pure adrenalin pacino perform	3.5
3901	12566	136195.0	7362	nightmar hand anyth	2.0
3902	12571	122840.0	6590	film headi yet far impenetr theori suggest russian take comfort in closedoff nationalist realiti	2.0
3903	12574	133022.0	7175	adult least dream imag west savor whenev film lamer instinct in saddl	1.5
3904	12582	146947.0	7998	unexpect often contradictori truth emerg	3.0
3905	12592	83405.0	4309	perform around top two lead deliv oscarcalib perform	3.0
3906	12627	24860.0	1134	ultim too repel fulli endear american art hous audienc notabl stylist auster forc	1.0
3907	12632	132689.0	7154	no french peopl harm dure make thi movi insult audienc wa put tortur hour half	0.0
3908	12644	83728.0	4328	pray doe nt passion materi	1.0
3909	12647	43604.0	2111	film feel uncomfort real languag locat bear unmistak stamp author	3.0
3910	12668	50671.0	2492	schrader examin crane declin unblink candor	3.0
3911	12707	68814.0	3495	close enough in spirit freewheel trashcinema root breath fresh air	3.0
3912	12730	86229.0	4465	watch eccentr inspir pure joy	4.0
3913	12737	122896.0	6593	stay credit see devast comic imperson dustin hoffman revelatori	4.0
3914	12781	151365.0	8253	classic fairi tale perfectli captur wonder worri childhood in way few movi ever approach	4.0
3915	12783	66978.0	3401	weirdli broomfield ha compel new materi doe nt unveil end endless scene wheedl reluct wit point hi camera smear windshield hi rental car	1.0
3916	12802	14099.0	608	compel allegori last day germani democrat weimar republ	3.0
3917	12803	98167.0	5144	slide down slipperi slope dishonesti encount rich power noth disdain virtu	1.6666666666666667
3918	12840	139421.0	7561	no accid accident spi solid action pic return martial art master top form	3.5
3919	12848	65172.0	3298	awkwardli garish showcas diverg anyth remot probe penetr	0.0
3920	12888	38914.0	1856	men in black ii achiev ultim insignific scifi comedi spectacl whifflebal epic	0.0
3921	12944	54002.0	2683	terrif cast solid execut give three stori life	3.0
3922	12978	94104.0	4910	dull spiritless silli monoton ultraloud blast pointless mayhem go nowher fast	0.0
3923	12982	147479.0	8026	stress dumb	1.0
3924	12983	76474.0	3929	cultur clash comedi onli half clever think	1.0
3925	12999	58134.0	2929	crime stori love stori unusu	2.0
3926	13002	119054.0	6364	undeni enjoy film cram movi refer fun wear thin out noth els happen	2.0
3927	13024	5749.0	228	though film wellintent one could rent origin get love stori parabl	3.0
3928	13027	139525.0	7569	refreshingli undogmat charact	3.5
3929	13032	113406.0	6026	el crimen del padr amaro would like effect use tool ralli anticathol protestor	1.0
3930	13034	49138.0	2401	intellig deepli felt work imposs irrevoc choic price make	4.0
3931	13035	114303.0	6080	jarecki gibney find enough materi bring kissing record question explain diplomat tweak version statecraft may cost thousand possibl million live	2.0
3932	13048	23173.0	1050	not onli film soprano gag incred date unfunni also demonstr desper maker thi doingitfor thecash sequel	0.0
3933	13049	94165.0	4914	bottomrung new jack citi	1.0
3934	13051	106557.0	5627	unfortun also not veri good	0.0
3935	13053	75167.0	3855	topnotch action power thi romant drama	4.0
3936	13077	93918.0	4900	see wouldb surpris come mile away execut twist deliv hammer	1.5
3937	13078	116448.0	6210	mani merchandisedtothemax movi thi type time appear gone recruit right band playlist costum star script ha hand smart joke not much els	1.0
3938	13079	102792.0	5417	divin monument singl man struggl regain hi life hi digniti hi music	3.75
3939	13080	60737.0	3068	sluggish pace lack genuin narr hem movi in everi bit much life hem in spirit young women	1.0
3940	13099	29101.0	1347	humor recogniz plympton ha actual bother construct real stori thi time	3.0
3941	13110	1199.0	44	thi 100minut movi onli ha 25 minut decent materi	1.0
3942	13111	75801.0	3887	rare movi crisp point novel base	3.5
3943	13131	40364.0	1932	provoc stuff specul effort hamper taylor cartoonish perform film illconsid notion hitler destini wa shape random chanc	1.0
3944	13148	54128.0	2689	never thought say thi much rather watch teen poke genit fruit pie	1.0
3945	13151	149400.0	8131	wildli entertain scan evan career	4.0
3946	13157	61480.0	3108	advic kev	2.0
3947	13175	33063.0	1550	hard believ life like thi sound dull	1.0
3948	13184	46394.0	2256	toback derang immediaci make seem fresh	4.0
3949	13185	149382.0	8129	mr soderbergh direct visual style struck unusu unimpress fussi pretenti	0.0
3950	13189	79076.0	4072	make realiz deep insid righteous found tough beauti	4.0
3951	13210	148495.0	8080	tediou though ford neeson capabl hold interest not thrill movi	1.0
3952	13219	115333.0	6144	gang despit graviti subject matter often fun watch good spaghetti western	2.0
3953	13223	13233.0	570	nair writer laura cahil dare build movi around flaw rather unexcept women emerg fine charact studi short plot rich in tini revel real life	2.0
3954	13227	34734.0	1634	univers theme becom better person love	2.0
3955	13247	129052.0	6941	film realli closer porn seriou critiqu wrong thi increasingli pervas aspect gay cultur	1.0
3956	13293	152973.0	8351	intim contempl two marvel messi live	3.0
3957	13296	97828.0	5122	reduc complex bromid slogan get preachykeen tubthumpingli loud make feel like chump sit	1.0
3958	13307	115737.0	6168	may not mark mr twohi emerg mainstream hi promis remain undiminish	3.0
3959	13320	100558.0	5277	befor collaps exactli kind buddi cop comedi set out lampoon anyway	1.0
3960	13327	51476.0	2535	synthet best descript thi wellmean beauti produc film sacrific promis highpow star pedigre	1.5
3961	13341	47027.0	2292	easili one best excit movi year	4.0
3962	13347	137931.0	7463	aimless much run time late in film tidal wave plot arriv leav question in wake	2.0
3963	13359	17535.0	760	thi deepli move french drama develop startl stori work detail person portrait rather frighten examin modern time	3.0
3964	13360	112052.0	5948	may serious impair abil ever maintain straight face speak highway patrolman	2.0
3965	13388	32343.0	1516	fairli solid not mention well edit certainli doe nt feel like film stray past two half mark	3.6666666666666665
3966	13390	121322.0	6497	done thousand time alreadi better	0.5
3967	13437	117068.0	6246	like decad life classic movi franchis	3.5
3968	13439	130549.0	7034	servic best slightli less servic worst	1.5
3969	13442	71148.0	3631	dig beyond usual portray good kid bad seed reveal ambival set charact motiv	3.0
3970	13475	81453.0	4200	thi exercis not in biographi in hero worship	1.0
3971	13479	84792.0	4386	hard look one man occup angst subsequ reinvent terrifi studi bourgeoi desper worthi claud chabrol	3.0
3972	13480	51969.0	2564	cultur head down toilet feroc frozen burrito allnight tequila bender know thi becaus seen jackass movi	0.6666666666666666
3973	13518	123821.0	6649	bodiceripp intellectu	3.0
3974	13584	62622.0	3168	sinis charact brain hi ordeal would over in five minut instead plot	1.5
3975	13611	22378.0	1009	clever enough though thin write prove undo	1.5
3976	13630	137443.0	7436	lame comedi	0.0
3977	13665	52753.0	2613	no not singlemind john carpent origin sure lot smarter unnerv sequel	3.0
3978	13666	8705.0	363	stupid infantil redund sloppi overthetop amateurish	0.0
3979	13668	152789.0	8338	movi credit rememb hi victim	2.0
3980	13672	114458.0	6089	invent silli like wit in movi theatr time	3.0
3981	13683	110502.0	5855	dash absorb outing one franc invent director	3.5
3982	13701	56313.0	2824	cheapo anim lrb like saturday morn tv in 60 rrb complex swordandsorceri plot charact big round eye japanes name	1.3333333333333333
3983	13705	58848.0	2968	onli type live thi glossi comedydrama resembl one in formula mainstream movi	1.0
3984	13769	131897.0	7111	draw irresist languid romantic byler reveal way in sultri even beerfuel afternoon in sun inspir even retir heart ventur forth	4.0
3985	13774	127409.0	6853	master formid arithmet camera soul group articul flood emot	3.0
3986	13803	122716.0	6584	unremark modern actioncomedi buddi movi whose onli nod nostalgia in titl	1.5
3987	13804	105976.0	5596	expect director michael apt lrb enigma rrb screenwrit nichola kazan lrb revers fortun rrb thi clich pileup	0.6666666666666666
3988	13805	46828.0	2280	alway rememb 911 terrorist attack	1.6666666666666667
3989	13827	99457.0	5215	paid matine price bought big tub popcorn guilti fun	2.0
3990	13842	110601.0	5863	lrb reno rrb let radic flag fli take angri potshot georg w bush henri kissing larri king et al	0.5
3991	13847	116107.0	6188	lrb lee rrb treat hi audienc way jim brown treat hi women dumb credul unassum subordin subject	0.0
3992	13852	54726.0	2724	too bad	1.5
3993	13916	102945.0	5424	thoroughli enjoy heartfelt comingofag comedi	3.0
3994	13921	97036.0	5072	littl less extrem in past longer exposit sequenc fewer gag break tedium	1.0
3995	13937	63274.0	3200	no deni burn filmmak bright futur ahead	3.75
3996	13990	144120.0	7823	decid lack spontan in execut dearth real poignanc in epiphani	0.6666666666666666
3997	13992	123003.0	6602	piec mildli entertain inoffens fluff drift aimlessli 90 minut befor lodg in crack evergrow categori unembarrass unmemor	2.0
3998	13995	142077.0	7708	captiv show excess in busi pleasur allow us find small human moment leav grand whimper	3.0
3999	13999	110471.0	5852	laggard drama wend way uninspir philosoph epiphani	1.0
4000	14002	127381.0	6851	mention solari five year sure saw opinion share	2.5
4001	14014	113585.0	6039	lrb cain rrb prove onc ha nt lost hi touch bring superb perform in admittedli middl film	3.0
4002	14096	49552.0	2427	brilliant work in thi genr sinc 1984 uncut version sergio leon flaw stagger onc upon time in america	4.0
4003	14120	81639.0	4212	mere serv up predict maudlin stori swipe heavili bambi lion king yet lack emot reson either movi	0.5
4004	14142	71721.0	3660	tambor clayburgh make appeal coupl underst sardon appealingli manic energet	3.0
4005	14159	106566.0	5628	soderbergh nt afraid tri ani genr hi way	3.0
4006	14170	128226.0	6900	in fair must report children vari age in audienc never cough fidget romp up down aisl bathroom break	3.0
4007	14194	77676.0	3994	cremast 3 come warn seriou film buff onli	2.0
4008	14197	53268.0	2644	lowkey labor love strike veri reson chord	3.0
4009	14214	119321.0	6378	brought life big screen	3.0
4010	14215	27757.0	1275	cheesi backdrop ridicul action sequenc mani tire joke men in heel	0.0
4011	14230	84017.0	4341	zombi movi in everi sens word mindless lifeless meander loud pain obnoxi	0.0
4012	14268	123640.0	6640	boast poorli stage lit action in memori impostor close get imit movi	1.0
4013	14275	79229.0	4080	irrelev experi see scorpion king	1.75
4014	14278	109046.0	5775	scenario give parent paus someth terribl happen	1.5
4015	14287	945.0	35	cattaneo follow runaway success hi first film full monti someth differ	2.0
4016	14291	84969.0	4393	possibl documentari utterli entranc subject still show virtual no understand	1.0
4017	14305	81273.0	4190	afraid show thi movi review befor open afraid bad review thought earn	0.5
4018	14306	72409.0	3701	testament film consider charm succe in entertain despit play out like featurelength sitcom replet stereotyp famili quandari	3.0
4019	14311	118.0	4	posit thrill combin ethnographi intrigu betray deceit murder shakespearean tragedi juici soap opera	3.5
4020	14332	59201.0	2987	pictur health boundless energi few day befor die	3.0
4021	14336	103082.0	5434	move not infrequ breathtak film	3.6666666666666665
4022	14342	72498.0	3704	greater attent parent particularli fate father in emot evolut two bewitch adolesc	3.0
4023	14396	81712.0	4216	confus one least favourit emot especi put up 146 minut	0.0
4024	14399	129018.0	6939	touch tender prove even in sorrow find humor	3.5
4025	14411	108078.0	5719	thriller edg say doe nt follow stale standard connectthedot storylin ha becom commonplac in movi explor seami underbelli crimin world	2.0
4026	14424	3688.0	139	movi silli beyond comprehens even nt silli would still beyond comprehens	0.5
4027	14429	89616.0	4662	view pure composit form film music	3.0
4028	14466	119389.0	6385	eileen walsh engag wideey actress whose teeth littl too big mouth infus movi much slender glint charm	3.5
4029	14474	105412.0	5567	lrb p rrb artner murphi robert de niro tvcop comedi showtim would seem surefir cast	3.0
4030	14476	148322.0	8071	welldon film selfreflex philosoph natur	4.0
4031	14492	38755.0	1848	deserv better	1.3333333333333333
4032	14514	64902.0	3286	cut room floor somewher lie footag might made no thing trenchant iron cultur satir instead frustrat misfir	0.0
4033	14520	49271.0	2411	kapur fail give hi audienc singl charact worth root lrb worth root matter rrb	1.0
4034	14535	45708.0	2223	take grandkid grandpar never worri anyon bore audienc sea constant smile frequent laughter	4.0
4035	14536	154550.0	8448	bondinspir	2.5
4036	14568	124417.0	6684	like quirki slightli strang french film thi must	3.0
4037	14583	27804.0	1277	lame romant comedi unsympathet charact someon would not like stupid get involv	0.0
4038	14598	22073.0	990	good see michael cain whip out dirti word punch peopl in stomach	3.0
4039	14604	79775.0	4109	get old quickli	1.0
4040	14607	50464.0	2482	thi thirdperson stori told hollywood much ordinari	1.0
4041	14637	116736.0	6225	mr koshashvili director watch	4.0
4042	14643	28524.0	1319	star help give spark chase ami chang lane fall flat think man cia agent jack ryan in thi summer new action film sum fear	1.5
4043	14668	5630.0	224	cover huge heavi topic in bland surfacey way doe nt offer ani insight whi instanc good thing happen bad peopl	0.5
4044	14671	154347.0	8436	romanek keep ad flourish artsi fantasi sequenc simpli feel wrong	1.0
4045	14674	141773.0	7691	probabl like	3.0
4046	14678	17754.0	770	gener intern version typic american horror film	1.0
4047	14679	275.0	11	littl recommend snow dog unless one consid clich dialogu pervers escap sourc high hilar	1.0
4048	14684	72664.0	3712	everyth girl ca nt swim even passag sensit observ	2.0
4049	14686	154555.0	8450	thi method almost never fail work superbl	3.0
4050	14696	46290.0	2252	forget unfold coher believ stori in zeal spread propaganda	1.3333333333333333
4051	14699	143840.0	7807	one get feel typic hollywood disregard histor truth realism work matter find entertain in experi zish fieri presenc hanussen	3.0
4052	14714	8221.0	341	sadli garth ha nt progress nice wayn	1.0
4053	14743	45011.0	2184	movi doe nt add anyth fresh myth	1.0
4054	14755	133195.0	7184	doa dud frame one	0.0
4055	14762	137771.0	7456	unfold wallop youarether immediaci bullet start fli first instinct duck	2.5
4056	14769	119359.0	6382	hokey piec nonsens tri too hard emot	0.0
4057	14780	1305.0	49	jone ha tackl meati subject drawn engag charact pepper page memor zinger	4.0
4058	14790	99796.0	5236	marvel product design	4.0
4059	14814	53576.0	2657	morton deserv oscar nomin	4.0
4060	14815	96622.0	5047	like veri littl crossov appeal without much interest in elizabethan lrb well rank frustrat in know rubbo dumbeddown tactic rrb	1.25
4061	14824	107791.0	5699	oh booti call	2.0
4062	14831	126610.0	6808	directorwrit bill august depict thi relationship econom grace let hi superb actor convey martin deterior barbara sad occasion	3.0
4063	14833	147746.0	8039	maker mothman propheci succeed in produc frighten movi mediocr horror film too bad good too good bad	1.0
4064	14890	51381.0	2531	ha great cast great idea	4.0
4065	14891	106423.0	5621	murphi wilson actual make pretti good team project surround distressingli rote	1.5
4066	14906	72340.0	3697	cram incid bristl passion energi	3.0
4067	14909	119864.0	6412	thi latest instal horror film franchis appar invulner trademark villain ha arriv incongru summer playoff demonstr yet era intellig wellmad b movi long gone	1.0
4068	14919	59734.0	3012	act amateurish cinematographi atroci direct clumsi write insipid violenc onc luridli graphic laughabl unconvinc	0.5
4069	14940	5822.0	232	phonedin busi	1.0
4070	14949	123867.0	6652	onc testament divin call educ demonstr painstak process impart knowledg	3.0
4071	14976	10467.0	441	claim sort bad guy good essenti problem	1.0
4072	15008	55934.0	2797	secretari costar spader gyllenha	3.0
4073	15011	68829.0	3496	captiv show skill filmmak impart messag without bludgeon audienc over head	4.0
4074	15028	90987.0	4734	differ movi courag go over top movi nt care stupid	1.5
4075	15046	102206.0	5379	lacon veri stilt in dialogu thi indi flick never found audienc probabl becaus extrem hard relat ani charact	1.0
4076	15048	30961.0	1443	gener bloodbath often becom laughabl unbear nt mere offens	0.0
4077	15051	111292.0	5902	enthusiast take up current teen movi concern bodili function walt becker film push demograph appropri comic button	3.0
4078	15055	15710.0	675	lrb dong rrb make valiant effort understand everyon point view doe good job famili fundament get rile up	4.0
4079	15061	56597.0	2843	origin ai nt menu never dull moment in giant spider invas comic chiller	3.0
4080	15082	76183.0	3909	wa impress mani titfortat retaliatori respons filmmak allow befor pull plug conspir avert americanrussian armageddon	2.6666666666666665
4081	15110	148706.0	8090	haunt dramat coupl moral ascens	3.0
4082	15111	39764.0	1900	secretari not movi fetish	2.0
4083	15117	133209.0	7186	lrb rrb strong piec work	3.5
4084	15148	11454.0	493	captur raw comic energi one flamboy femal comic	3.5
4085	15158	9880.0	413	bearabl	2.0
4086	15168	127897.0	6880	incur romant	3.0
4087	15175	46430.0	2258	neat twist subtli render could wrap thing up 80 minut kang tack three four end	1.5
4088	15178	9708.0	404	despit slick product valu director roger michel ticktock pace final effect like two guy yell in face two hour	1.0
4089	15204	68475.0	3474	thoughtprovok look western foreign polici howev well intent wreak havoc in cultur	2.0
4090	15250	101991.0	5369	audienc advis sit near back squint avoid notic truli egregi lipnonsynch otherwis product suitabl eleg	2.0
4091	15275	95198.0	4966	directori tour de forc bernard rose ivan xtc	3.0
4092	15288	60943.0	3078	thi may first cartoon ever look shown project televis screen sport bar	1.0
4093	15298	80236.0	4136	shame storylin underli theme final seem imperson even shallow	0.6666666666666666
4094	15307	58141.0	2930	everi five minut someon get clock	2.0
4095	15312	86855.0	4500	incred number stori holocaust ha gener	2.5
4096	15314	146855.0	7990	gritti realism crisp storytel radiant compass effortlessli draw in	3.0
4097	15315	15549.0	667	statham employ accent think suppos attempt hardass american sometim laps unhidden british	1.0
4098	15327	44149.0	2140	magic enjoy famili fare	3.5
4099	15330	105238.0	5557	elev movi abov runofthemil singl blender surreal sens humor technolog finish	4.0
4100	15352	109691.0	5813	sort lowgrad dreck usual goe straight video lousi script inept direct pathet act poorli dub dialogu murki cinematographi complet visibl boom mike	0.0
4101	15361	12818.0	552	stori betterfocus incomprehens ann rice novel base upon queen damn pointless meander celebr gothvampir tortur woeism lifestyl	0.0
4102	15373	93713.0	4887	simpl poignant leaven humor film affirm nourish aspect love companionship	3.0
4103	15389	77919.0	4009	nobul throwback 1970 action film	3.0
4104	15397	128384.0	6908	13 convers may bit too enigmat overli ambiti fulli success sprecher screenwrit partner sister karen sprecher nt seem ever run out idea	3.0
4105	15401	113917.0	6056	allen show outgag ani young whippersnapp make move pictur today	3.0
4106	15408	70012.0	3564	ha visual wit littl imagin elsewher	2.0
4107	15412	34390.0	1615	one movi make us paus think given up acquir fastpac contemporari societi	3.0
4108	15413	125790.0	6758	no question epp score onc twice tell hi funniest moment come fall ten feet onto hi head	2.0
4109	15416	52775.0	2614	thi start 1950 dori day feel get veri ugli veri fast	0.5
4110	15447	100335.0	5264	ensembl movi like soap opera	2.0
4111	15476	53583.0	2658	sentiment mess never ring true	0.0
4112	15492	102584.0	5400	bland murderoncampu yawner	0.5
4113	15510	24146.0	1098	filmmak staci peralta ha flashi edit style doe nt alway jell sean penn monoton narrat respect materi without sentiment	2.5
4114	15518	76933.0	3956	stagger flaccid satir suppos madcap farc	0.0
4115	15545	101540.0	5340	realli doe feel like short stretch out featur length	1.0
4116	15597	35648.0	1679	in categori xmen occasion brilliant mostli averag show sign potenti sequel not give us much thi time around	2.0
4117	15599	75850.0	3891	end sort love peopl onscreen even though could not stand	3.0
4118	15611	134653.0	7267	confound becaus solemnli advanc daringli preposter thesi	1.0
4119	15626	124374.0	6681	bravo histori rewritten uncompromis knowledg highest power power love	3.0
4120	15627	143105.0	7768	unfortun kapur modern aew mason stori suit sensibl young american decis pluck four feather bare	0.0
4121	15653	119526.0	6390	entitl take deep bow fashion engross entertain out almost surefir prescript critic commerci disast	2.0
4122	15666	24886.0	1135	in emot seesaw hard figur depth two literari figur even time in live	1.0
4123	15683	124472.0	6688	move in odd plot direct descend messagemong moral good qualiti obscur	1.0
4124	15688	53064.0	2632	plethora charact in thi pictur not one flat	3.0
4125	15725	537.0	20	everyth expect noth	1.6666666666666667
4126	15734	27527.0	1265	dazzl dream documentari	4.0
4127	15736	57254.0	2885	start intens polit psycholog thriller sabotag tick time bomb hollywoodact clich	0.0
4128	15740	24040.0	1092	thi stori get sillier not scarier goe along	1.0
4129	15747	88891.0	4619	unfortun neither sendak director particularli engag articul	2.0
4130	15762	49610.0	2431	thi sort cute cloy materi far zhang fort show	2.0
4131	15799	132494.0	7145	make cherish veri good lrb not great rrb movi	3.0
4132	15809	113968.0	6059	irwin scene fascin movi whole cheap junk insult deathdefi effort	0.5
4133	15836	72190.0	3688	uncomfort experi one brave challeng could possibl expect day american cinema	2.0
4134	15860	8726.0	364	come take john carpent ghost mar elimin behead	1.6666666666666667
4135	15866	46862.0	2283	not still good time	3.0
4136	15880	129079.0	6942	simpli lull gentl wake coma	1.0
4137	15882	149565.0	8141	admir dark first script brent hanley paxton make hi directori featur debut doe strong measur work	4.0
4138	15883	134949.0	7284	solondz two idea two movi could nt realli figur out flesh either out slop em togeth	1.0
4139	15885	59455.0	2999	stori movi tell brian de palma addict junkcalori suspens trope ruin hi career	1.0
4140	15914	13914.0	599	pile up undermin movi realiti stifl creator comic voic	1.5
4141	15924	89459.0	4651	sour attempt make farrelli brothersstyl downanddirti laugher femal set	1.0
4142	15949	49668.0	2436	good materi in stori retail clerk want out life movi too often spin wheel familiar situat repetit scene	1.0
4143	15950	8673.0	361	bigelow offer flashi twist turn occasion fortifi thi turgid fabl	3.0
4144	15989	32238.0	1511	complex quirki entir believ remark ensembl cast bring life	4.0
4145	15999	1185.0	43	work spectacularli well shiverinduc nerverattl ride	4.0
4146	16029	67705.0	3439	thi amiabl pictur talk tough bluster in end sweet greenfing	3.0
4147	16032	116549.0	6215	schneider mug relentless hi constant need suddenli transpos anoth charact undermin stori continu progress	1.0
4148	16044	77141.0	3968	glossi knockoff bmovi reveng flick	2.0
4149	16057	71048.0	3623	entertain documentari freshli consid argument bard immort play written somebodi els	3.0
4150	16064	41508.0	1998	deadli dull pointless medit loser in gonetose hotel	1.0
4151	16100	72525.0	3705	jacki chan movi guilti pleasur easi like alway leav us laugh	3.5
4152	16106	55229.0	2753	kill time go	0.0
4153	16118	7153.0	292	earnest tent even aim shock	2.0
4154	16124	145462.0	7907	time reach final like wonder whi watch thi strut postur	0.0
4155	16136	91224.0	4746	collaps mr taylor tri shift tone thriller rush	1.0
4156	16140	96887.0	5065	shrewd pointless	1.0
4157	16160	46060.0	2240	man elysian field doom small also elev kind movi enjoy becaus one lucki few sought out	3.0
4158	16173	102977.0	5428	movi nt pain bad someth fulli experienc tedious bad someth fulli forgotten	1.0
4159	16188	54395.0	2704	rereleas ron howard apollo 13 in imax format prove absolut realli realli realli good thing come in enorm packag	3.0
4160	16195	129603.0	6970	though jone snipe enthral	3.0
4161	16203	152916.0	8347	look behind curtain separ comic peopl laugh in crowd	2.0
4162	16269	72102.0	3682	plenti impress et	3.0
4163	16286	117260.0	6257	shiri action film deliv promis excit also ha strong dramat emot pull gradual sneak up audienc	3.5
4164	16290	49018.0	2394	film final hour nearli previou unseen materi resid unconvinc soap opera tornator wa right cut	1.0
4165	16292	152488.0	8321	action unusu tame charact too simplist maintain interest plot offer few surpris	0.5
4166	16303	129276.0	6952	juxtaposit overwrought existenti stomachchurn gore forev verg either crack up throw up	2.0
4167	16329	108832.0	5762	get anoth phone call warn video nt back blockbust befor midnight go face frighten late fee	1.3333333333333333
4168	16349	74627.0	3827	think wa plato said think therefor know better rush theatr thi one	1.0
4169	16358	111602.0	5922	depress see far herzog ha fallen	0.5
4170	16383	108294.0	5731	big fat pain	1.0
4171	16393	39771.0	1901	film aficionado not help love cinema paradiso whether origin version new director cut	3.0
4172	16394	154277.0	8431	someth appear lost in translat thi time	0.75
4173	16416	77393.0	3981	frank mckluski ci movi	2.0
4174	16430	78970.0	4063	script high squaddi banter low shock	3.0
4175	16432	18423.0	808	may nobrain least funni nobrain	3.0
4176	16440	67455.0	3424	garcia actor help make wobbl premis work	3.0
4177	16449	132433.0	7142	extrem well act four primari actor thi serious intend movi not easili forgotten	4.0
4178	16451	138011.0	7466	enjoy much jonah simpli grate laughoutloud lunaci pronounc monti pythonesqu flavor	3.6666666666666665
4179	16491	96002.0	5016	bartlett hero remain reactiv cipher open man head heart onli imagin reason film made	2.0
4180	16500	79091.0	4073	featur sure funniest accur depict writer block ever	4.0
4181	16507	141985.0	7701	although nt hate thi one not veri good either	1.0
4182	16519	50214.0	2468	sometim shorter better	2.0
4183	16524	127826.0	6875	neil burger succeed in make mysteri four decad back springboard immedi mysteri in present	3.5
4184	16530	115307.0	6141	succeed merrili nobl endeavor	3.25
4185	16538	16687.0	721	like big chill reunion baadermeinhof gang onli guy harmless prankster polit activist	2.0
4186	16548	152988.0	8353	meander glacial pace often plain dull	2.0
